Roll No	Name	Marks	
16474	AR7WZJ6ABP52Q1LZL7	20
59223	UBVUTD59KH5JQXI2FB	57
23164	ZJQ4PCARZN6TKPBXRI	10
82875	SGIWGCFCANWFE18B4Q	19
29322	K8LS3N8SHFOE5WOLGI	99
62608	ULNBTBD0VNWBYD0SUZ	20
20363	M7ATPFXCU8CCTDXQ52	72
51064	ZACO4WJPSNUWBV6TL4	84
14017	7MEDFNUSCICEUPV83I	60
53134	6D5NWT95JWT9AQF3VY	36
48395	J02KLTLQ1LLLFSGP7L	0
7028	IL05CH2ZA1KBMTZUAE	4
18404	ODX1KF66HV42SV03VD	43
38857	B2ORLCA2XDR96AGX0C	72
25961	DMI85H4M5E75AF2BAY	30
42454	AKCVQ0HHP6HA8YJC0C	54
83735	ZVM3TVOLAHRBTQVFNZ	80
40647	69QQNZD9UL6ME3LAU7	46
33042	9MBW0HCPZMTYON136E	2
99767	9J0GW4KFPUFJ399HFK	78
19811	8ASN3M16E57SW7ODIR	70
56356	SE7ZQTXZTZDHN3LKKF	47
78329	796P9LJJEE5DPPAOOD	1
32097	AOLRPETMM7Y7INQHK3	4
96976	ZPURTR9REBFSLHR9Z8	63
99402	3DOTBAUOHXUBCIS9L9	34
24719	C60SFEAU97WJW6DLCA	63
38418	VBDR2MSN73X6ACAVOK	25
17387	71Q1DI7EPTSOODAON0	89
11097	IYHNSKEZRJXPTR81OP	47
80905	5LCF3WQEOJQHNAW4BT	49
186	5EIVBI9EGL195JGMBH	11
13217	X69Z92MQ55BFD11J2L	20
42528	60XCDGR6EE5G9XDXF6	58
30014	6YEIGLBL09LWZUPH53	93
70296	8JD0RZPR1B59NNA6Q9	66
76354	XYC3KXLZTT3MTXEFCC	10
36513	EB40P54YXY0YFZAWAQ	42
76006	SLDPOPWBKP4RUCDH06	62
31872	16YB2L4I4J4X8J3UDF	42
32478	B0679AC7WRV652TL4Q	97
83952	7NFGE2ZPZONPOLWCF3	36
9179	4XZOY0EU9U77HSVDI2	7
43191	YJVUWTFGL32GNAMQYT	21
1419	H1POLB5K8HVUEL3NZ9	41
57396	EIDZYYCLG7LHXS9XZW	0
32475	W1H6A2V73ZWPNE1R6J	65
29237	A1XCYET7MTQ5ENPD26	96
10172	AR1VUZPDGE9PMEPM39	33
69861	PNOHO4969TVBVGQFD5	32
66691	DN9CJEN3OQ7LNVN4CH	35
62305	BJAA455SAXXH449YTG	71
78955	E7C896WHZMUQCBOXJU	0
20427	5VUB5MJCOFYN45TI6Q	93
1685	8M57IYAID82AEO48H8	11
10840	IKA9UMTY4JRJJPKUMM	55
9839	SROJ4DAK6I2ZJX99N5	65
69349	U06ER4R3WEIRFATUMO	43
33075	ZS9I9LNWJ0JDHVP82S	68
11431	35T4Z1S6JXKBF1PTK7	72
17926	SJNC25UCGBDLNDCYWZ	89
83903	II39DX2838R9VWHCBW	50
16129	FI30XRPQ4M5X6MTAKH	19
75275	ASSL33I4GJJB0Y4G83	77
82284	ZUJ3W130V7XHT8GIJO	29
87610	C6WK0Y1R4V3VFA7K8H	56
76614	0ID977TZZOIADADSAJ	28
21336	LZRTQG03Z7B60UJ368	89
42465	6MNC0UINQ3YTF1102G	3
23943	AB6JGVNON9OKVR6F3M	88
12235	A5ZKC97TVL9AUAF08L	96
42095	INZZ0GHYCZFAW3HCMS	45
57575	G2WE90EY2FZPE22OJU	40
78028	MRG95OZEISOL9W8SUE	95
31226	7EUJASH5ZSZZIBGRYB	10
52421	N5LZ5QUY219EUZB3FO	11
63681	REMRGF06LFAYEGSELO	92
48893	RXRMB6BRDNDOZRR5XI	86
58879	8SJXD10AONEYXGP3LD	43
95906	3JOC6E0GQJSAVYVT38	22
14837	ABI4YHC74Y94X25TU9	75
2371	D5GOZNEO5CPW5KWSSQ	44
6474	YNBC1DQNI8MK6AP444	4
12639	VYKY1PHTDJSQTZWHFP	0
37994	EBD8GJ7JG58T2HK07X	79
24792	0TBXVKVGALJUXFVEQQ	94
64107	OS6XF8JDUCKWG5B7J1	92
83175	2ASTK1E824S5UHLWMF	70
68810	JDBVL70NY0QSMQOGJ5	77
18921	NO6IXYYHVM347FOLN1	23
56884	LSS61HBFHFNZDFQXUZ	52
72406	4SW7LCL90TJFVEGPB3	96
32353	O7QQPA4QUOP2JITMSW	27
23442	OFRNEK8CNGBY88RTO5	79
68890	IM6G5JVDS1RLTRZM2V	97
412	13UMOAMXPU9MEBQP4K	80
67355	R0VXMONAPTNZAEYH55	56
71301	FA1BKIVC0M901JIEVH	54
49172	YECGQET43IG8HF8FNV	62
4731	875TWV6VK2EQ59E6QT	33
81929	5026OUM3L5ISBID32F	37
57891	ZA5EEOLS1GHCR1CQWZ	80
76858	9G7R9AI0A97P9EVGQX	69
59460	ECBU23VUCQIFBS6SW3	73
49884	2LYX3XF36NNN81GGDN	40
19808	VLXQ90P617R7B5X9E2	56
52038	V1L6GRIU2SR2WEKUXB	72
33982	CESPAI1Y8PN8X6SF11	45
15048	M46U8XX7OPE54K7Y4U	21
7746	1W9JW4XXNYQ0GBPPII	22
97686	HCKYJS3Y8OWH3S825Z	21
12255	Y7KK11I9AWJR81JFJ0	81
60578	0SIEXM9U9MJ13PHA7Z	63
7811	6MYJ27U1UD5JCBC93F	23
21415	H7RF8CHE1HDXM0RYX6	88
70896	8L2ULKRS5JL79SH8EL	71
21826	PDHH3Z5S2YH4UE6QL3	41
88138	SU4TKOAKYTH070APUN	9
98683	UZNWU63EQNG97AUKME	25
972	TCUHFOEKXNM82L00BD	86
66690	DH2ZQ76J8FWRDHA574	90
3445	MYUT0EV27OC28N9B5R	13
67764	MXRQF8UCKVBR3LW3J9	85
67873	CHHR3PD88EJI4L9V06	57
37820	CBGGOSN35YER7BCF2T	79
12210	AMNQU63VWQJYSJ8O3R	27
4214	GBW57YFX16ZGRM6TQ9	55
31981	YJ1MVUFJAR8HWL41O5	79
81135	OX195C8ZIGUU56L14U	49
30881	HKRLO54RO6WNJWWF4P	82
58504	AVG8YT5C064TZCR4ZS	4
66817	UDW2HORNDWTOVGAHG8	53
89913	TDAZKARQ6NPI3XTGXU	13
51603	MOC1VZ004A6D8FT8BA	75
4467	09ZD2T0E8P2ZKHT8OW	82
21569	4PIQWA9S7F9BXSU8O8	50
94078	41P0NB5LSEUDV0XFHE	78
2125	6DJ8W3QIVO8RJKMMHE	84
21729	16L95NE9XQBP0YYY6X	42
33634	KE85ZLGKCEO7AB5VGV	92
19455	M181IIYVSIYAUWQ6WD	88
77829	2CH5TNPEQYM1SUB6ZG	50
60702	Z1ZUJTM1I5LZHT0OVM	31
51818	ONQR09WJTM7K03W5NA	77
29380	5ZNULL1PVTBMM9XK6P	16
62083	MAR1K2IT982773T9W5	84
6490	E5N3JWOBI9B5E355O5	76
56979	7BPFMJH65PEUB3PUWH	58
37106	1DPGXUTYZ0R9CDYWLX	16
6913	02CL9UVN23F27MNG6E	39
75717	TDFBI389CY7AA28NWF	14
4392	NGOO97ECD9HCAOUKM2	7
30293	D4DDJN31O397MIP33Z	17
81419	0P51CK0WZT8L55KE52	74
54801	DQO12W111E0T88XJE1	72
32742	MP49A80YHWOWAE2UMC	18
15287	PCXM6OIGKY3HK0WHGT	48
26752	CNLPSOK8WYFQWN6RKU	30
56595	NGNTWYAM1QBZSB7B3Q	69
94588	GFB9C242FJDK8HI3LM	83
3174	DL3GHQ8HZWYQK714Y1	3
15278	QPDYL2GHYGVZQCOMB2	77
62338	2WAPS1FUV1AYMJIUQB	86
35435	OGPTMDVHDXGQSVPJRO	27
1937	FG3XAGXIMEFO31PGKN	55
4089	UNNQ9DSUN3I896857L	52
33142	UHBTW214PJAQH3Y5W0	34
93221	4Q3ZCSCNZ6OW3LVA0O	71
11	BEKMS3LWOZF73OUO4E	78
55188	8W2U4U7WTQA9MXVY8K	34
77641	XKYTQW3C6NH47F2OK6	28
37905	6XJOG104BLL43CUB52	87
13991	A9XS4LFS6VBXOMNM8D	96
86725	KQXUB7E7VEZJFIMHLG	44
29817	P4IB6XG0B99Q3G9UGE	36
14981	5A789HOA1FO8U16TVC	5
88345	EY8DWZSJLBQYNM6YW6	35
17669	7CWZXH3QVWMHMZ936P	68
93219	10SMWE583IQD5TBT8J	15
95338	RX1MH17A5M8IIURBUB	37
74459	FMZ6DDJB45OXWNSCW7	68
14526	GX9BEM5K6VIGESLO92	40
67465	X3TNNA48DK2JVOTMV6	62
24668	YJ4GFZ4FIUAHDZYSDQ	17
36868	A96GHHZJ09XJMGN0K0	93
58826	JLC3CLFQZ9C0R5STQL	70
98157	KHPYU0YFKTG2Y7MJBD	24
72871	5237X8M8FMNH6FI8US	83
71346	HP3V391KLVVQ9QV2LQ	23
92890	HFVBWAZ7ERAWFCZ0SM	83
30707	K29EZDHDD3LUVL253E	2
43402	IK8V1D8DIPH7PY3NUF	23
52385	Z8B0HCZOSF312VCZ6L	3
41772	86H5A77B9RQ9DAG7RA	10
25826	AW5YKS8S4QFQW3DY2N	95
25559	HJ7NBGGKW3XJZ7JYSH	5
31538	GNZ6CDB2JM2JM2O0TK	39
62068	AQRIORD9S6ZCHK4PNE	28
88291	D2UW12RITO1XO2A1O1	94
68176	6A34M2WHSX94URTWE1	28
72837	RA96ICB2QWUQ2RK1IO	23
11891	6QST0E0VGZM93RGMCG	83
38944	2TGR2EZH4VQO6V30R2	97
92107	U8B5352F1J7ZGJ27L7	59
96990	418T6V1GERT324LE53	29
16290	X9RR53PJWQSK2A77XT	48
93158	Q0FIHI61RVUIE5GLZ5	17
26767	V65AH3KNQJWU8PYLNM	2
46723	LS3DFYY7AFGDU4K4JT	96
14024	0Z207P81QOTI5TXCIF	7
60099	Y4LHEPZU7BJM9PZ5YH	14
90645	PKZFDLKEDVRJAI2APO	33
81595	NCBXGXHCD33TLOWF8Z	38
62399	JZLCASIUO6GPW59J39	7
54856	7C8NMDOEMR0MOE1X9N	66
54023	8KV9RZFBPCRDG9URXH	87
56144	JGDLMY3Q05DKC8OY3E	75
75443	90BLGJ5EROGR3ZJDXH	77
84647	TL903YCKETF8MF41LG	79
47459	VE0ZZQ2ZC5CK6DYQBD	30
10829	ZHD1UJF2S4ZWUAN9B7	79
87970	ZBUNYMOU0VUL1G25FU	11
91253	W5RMZIQIWEFEHAMJ3S	23
93624	V2M8Q1JVDYKES61ZQD	33
10337	DJ1C80H0U94NIVT3CY	45
23612	OF4EJU8KAZ9GCYCLCM	90
3913	TY5S7EWEAT3J0S67FJ	4
85031	42YQHZ4NDHQXKOY84L	47
13434	WBH1CZFH7N24MMYTQI	7
34595	LXI9L0H4NYIVRE4BMZ	58
24827	ACH8B7WCVFYCF2P0MY	14
11011	QJZU4AC1P2D878X0A6	67
57802	H7FCCPUL3RYQQXR2BZ	46
62284	VT43UGBK3KWSOAHG3T	3
4837	VI9XVBLRROLJBK0S9Z	74
18193	VZBBVZ63C9X6CUKEVN	24
70693	TBCXDFQN955Q44PJZM	37
44124	0BJAUPY2VUM32FVD46	44
19461	6CBTPC99GLPJ2SQIEP	6
1768	R0WRXS46KOTL18KD9X	7
49248	UAMRC9B0T5U4GP8U2G	42
71468	ZGRLYJN3S2F2TG96UN	44
66776	LR0EYQW7WNXWQG8C2D	69
7090	1LB3DM0F0D5PMGE2LT	70
23699	L4KJJYBI28S25SA4IL	46
51813	96OXIT2EDRASEF3AXI	29
68640	M7M62MELZHT0AUZR8W	69
90281	PKNI5ZMG4HMPV3JVS1	13
94104	UEHSOYE72Q6R8BDJ06	3
27460	MBJ6MVVU8LC5NN05EO	1
23167	ZPNAP5CJLIP66E1CG0	33
44378	DMLK32Y5NSR8E3DG6H	41
49513	GRK80T8P0NJJROHWLC	6
37910	TSCN8GI4U6G31LR3F7	14
89145	KZO5FRZJ1H9B8B8RE5	67
73700	NM2GYYFXVCVYMXK9ZM	38
17349	HHR37DBXV2KQUKKVLP	72
84893	NYMJFM2LKC0VNPQX7I	17
90837	X18V75BA4JTSHX2TTK	93
23769	VVAUWVGAQRPUCOR5FH	98
13835	O78MXX6Y9NJMY4MFW3	10
96840	MXPS95JJ6730LQ8ARG	76
85532	O6FNOXPG3SACRUUIDH	17
84348	WB5Z7PVHUTQED56B9M	26
17596	FXIDSW7C96XQXK7KVD	15
93406	ATEL60A37AEZYWXL86	21
41912	5VXYTJCENYB1C8LJRN	74
41889	QYR6J6GV1AZ7IYJ4EC	33
54813	RSX03X0XCMACN442E8	94
5012	D91SXB8D81EVPLSFRZ	10
36054	QRF8J7E3KEA8BZBDTE	38
112	DGLZ6R91XXH7A1S37C	38
56754	W47XI5TA2080IYMO6D	94
76113	OBRQT11EB7UKNY317Y	40
57252	3BDKVYCNYG0C78XUKT	0
85890	UCUGUA1D8C2GAUFEXR	95
14724	T5YT09EE1P28UKAI85	11
58673	7DMZFTMURR0W978DQZ	46
85107	VI55YNHY8HA3FRR1K8	28
48610	57EHKASSXCU6C72MF5	36
58620	VS06TE3V63XE5UFEFG	84
8191	MSBS27I2I6J760IOTV	69
51157	T4ISNMOHU2B5BSWZ89	8
88044	SBNEJ2GQ2E1GREB64L	36
12197	KLU2LGC3UB4B7ZWXAR	37
28568	ICOP3H7OA0J22DUSEQ	63
7647	4RHFPP9JZ6N0OYN34Q	23
31216	9XPZAMSR864DKOPM02	61
88557	TCDJHI78HPCWLW53Y5	61
46350	41VDK0T80MUWDTPQ4X	2
78920	YKXN358WG4X7GC05QT	93
19567	RSBQUZHRBAJOOPM949	50
99075	5MY741EM7XN6N788WO	62
97475	H1BJ3D7BOVDLE4WLR6	84
68712	KTJ9B3YTZX6899EY3W	52
48893	YO9A5VWV2UIGAB3J0I	33
68026	YH8F3YTX1H2MNQFH05	5
18281	3VFXE70QBRMHGPRJSJ	74
40537	1V2QQ1H8R35ZFQWVYY	18
36029	DRCKQRBTSB3OU0N11A	51
5604	XGANW2LZZFV2VNGIFN	8
41512	AVPYVA4WROZIES8WTC	62
95993	R8BOSSJ0BNCF3Z6IKO	18
17864	KR951M4UKPEP77QYU8	64
81336	E4TZZ0TMI0Z7WYA7D9	88
84760	X675CHOZCTB5HV40N5	11
19526	NOMVVM5X20BFAK3MIU	90
33702	2NDSP9PX2GYLETWPDE	57
86893	TAZT7Y1PIY1ZHOV044	90
72578	9RY63X8YWX5BI7YPBR	21
10944	T6RYDEZQWFS09NO4QR	43
64306	9FHOV6GQ3FJR7EK650	72
61403	HS5CETCTIBPAMGIPOH	71
58050	2K4DMBF13X4VUFSFII	3
61033	3PLOJO82GCD6ZH8JMB	90
3737	EIY62CA07THX5N9GPO	28
19936	AGGJSKZEA2FAR17BI5	55
10023	2O1UZFDDZC0R0VVO6N	63
99560	X77TK5GM6X6C7SW90J	26
26043	2KVRQHISGMSRRGPC0L	96
84537	VZD89J6P1PCWZSEU48	79
31121	U4D0UENX96MCRQ1WO6	58
33537	820QNJFG32D02R08QE	81
89128	SIKXFC0YU53IQ6DP1J	46
89636	JRYUSQGRPIAON5DRZ2	96
51442	7XURDT1WSUQQV7NR2G	50
61086	NOCKVPQ7M0TQS44QNJ	94
65188	0QN1IRA8MQU9I1MGOA	9
48132	6EV8PM6KJZERSWZZ4L	57
41229	OK7UCM4D2Z5MJWS1MW	41
9449	H5YZL7UAZ6PHBN7DV6	86
71268	61F0A4YL05098L5KB3	61
36668	6BMY18O9UZLLSPJO94	9
90874	QQWE18PRFVC3CPP7WQ	41
81519	2RT72JYPWBFS6MY6NB	93
66574	S16N6KG1HJYH2DNJXT	28
25138	BY7BDWJ6RK8VF5HZWZ	91
15167	16M70VPW9QG1PC62VT	96
63326	92S4UDA3M37GSER3GZ	51
47356	AG5FTRGSIGO0F5EWSV	52
80173	M888Y4GWPL8VBKKEEQ	15
63415	R8SI3E6GAILBJP450C	75
4422	YT895B4VNWYB772B9I	49
62713	BKOKYEJRC6IIG6GNJW	93
9112	GRBIJJGKH9OF6B5NPJ	80
47087	71S43JSE6WS6DMOSZK	40
44700	9VQJ7XE7YVRBFHBHU3	75
20129	6NWX3MYWFQL6SL2QOI	65
48188	7QQOB42U0H6GRBA3K2	94
84355	6YWWMH0LH806ZV2A6F	85
40594	TCLPFVBQ0VS43RX5DD	74
63589	6TCDP16YQUXF0XG4C3	24
1897	27T4D44DE3S47MW4VB	3
59653	EX0DJ686DUBZCPVWSE	41
8192	L7FJ6KV3WTG2ADZLOQ	12
66501	2THZSGQ6HSYK5CDFYE	63
1421	DK60663VYQOUCJY9E3	44
40118	EUCAPECBJO5B7PFVRJ	87
30910	06IFEKDBUPNO6ERV9G	28
68179	2JK0MELF72Y0Y1MW67	42
30394	WWMFNR8OU35K8RMXEU	66
28683	K63L9XA6ECH0HWBRT1	24
92198	866S62WCQH4OYT110G	17
84886	CKSSKLDLR5RHL08XDY	36
61604	8O9BI7BT8WER1V3SJK	79
10152	WV66W6FDNWCCP9PNFU	31
43830	7GQAS1QSQLTF4HA3YW	44
40100	4F60P7S5RDFQCQJGON	84
24640	ZIK1PKB1RDCBIIFX6W	20
27368	1S31B217767EMP245X	92
3340	J2G02PLTFG5W2X6OIS	96
44102	GKOSKCJMRD0QC2RD3D	79
35366	UF4OXA6KI192KMF1TJ	53
29554	SM6237NFVNMM0M81M6	87
65607	T565BIUKZ43122TIRG	75
71127	5SNDSKMAME2M5LBC63	86
98064	GX28VUGTLJ70R0VDVS	86
81253	MC9ZDF367ZVJJXJMGJ	0
47340	2W53E4R4JS9IVNPU09	44
40837	U5QVZDKPKQ2QFVOTXJ	27
3032	EPC0JWKIMUIAJ6NSQN	67
98925	32F4R1V7H6RU3XZM5O	50
6495	NWIHQ22FQU6BKRCRJJ	32
60590	MNOJXSRHKGTW2ORHFZ	24
36669	CL8T9SN3V0R7VVZMMD	97
64586	MAC0ZL2IZ3CBSAGXFH	54
97797	Y07Q26UXCU4FSYILWT	23
52420	SOW3KHLLTQFZW3VS57	89
25246	MVV9VM35LOHL7TMLPB	25
80496	N42LYIU9027P0H85GJ	71
19048	EZ3B1BBPNRB0WN5UA7	26
79977	4RKKYL60TDJ5WDFR4E	72
67260	PI93906CDVQQ5HS3N6	81
16321	92T06O2PRV0I2Y9YIT	96
68978	Q9SY8JQHNP8NJMBBM1	88
24275	36L7TU62Z485IRV7T5	12
25820	H83K67TQ0XF0NS2QN1	18
37652	R4EK4KTZZIDDR02WCZ	15
99312	WL7N0JYODVS7MO3AZJ	87
52328	5Y0V0CN9TWW0PMZSBA	88
63971	C8KK8Z1E3DW0Y0HV1S	38
55761	E0NQPO9WOSPKYEF50Y	38
64304	WTU515XNFVEJE4C5KF	65
28163	EEPJ265FHEI65YVLNY	59
59991	H5Y0BBQW8J4CNKFFNS	25
37075	2KVHHOV0935XQTPOQ7	6
68547	XSAI0VJ76ECRFGN54S	1
46893	7IS7DX9BO19MI6L83W	12
94340	GAR8NGVDBEL7Q5W6PD	70
12292	GL2YHQSJRJOLFED8IM	54
70107	4D6WKJTASQSSTBLL93	69
21476	1D7C1H3QE2MOW6K4DW	29
55732	YTXPFIB6ZTMYUTQZW7	93
96099	TMNC0QTUG0VPYOGEIY	26
37421	5S6C7X0GBEEUV5M777	79
87478	K9OWIS9DDIKBHNMVH0	9
49429	R0THXK5KZN1VU0PHPE	60
41953	S9D0ARXGG77M480FWN	33
91792	7O770DP4MZ0Z7ANV8K	98
81734	65RANWFN8QZ9RCTEJ5	35
77239	N89JSVPBRM6WBA5UOX	95
32575	3N0CDPHDCGCDKT85TV	85
90268	NKR88YET7J1KK2PGED	51
6118	2E0W8WG44CQVJVHIZE	30
90347	SCNS9MGZE9J4IDMIIB	6
54417	CJF80N024LMOUL4G0B	72
14892	G2JDUUGYBT4GX6ZPS3	31
90267	BGEJ672SQ6SNL6Z2NH	33
72772	T8EKK2S0HF52MY4COH	51
27165	N7SE4OWQD156Z7D68J	66
62075	2AFDEQ6ZVWWM5BWATR	33
11228	O7WU0OXNXALUAACY9H	25
77369	83O2QFW7TM6QHG7XB7	90
81308	2CWOIWOUH060MR4QJT	19
38762	B2A67ECACSL2LJHFLO	86
46451	MMVV5MZKA8FA6LJV4S	68
63201	OQVCMA9LETHTKABQUD	87
46264	ZYASK8GP6IMOC7N2DB	16
9656	3X0S59C8GWGYSU8O9V	98
45593	7EW4FF7VG2MB3H2C4E	90
4917	X1I140DHJKNED8UFW5	96
51244	7VJBDU3JDFOFZ7IMAM	34
47496	9QMBZD7PGLDR8F44H9	21
66685	QXORTAM4GMTOSGN9R5	52
28080	IYKTEP0W9WP0MXY1X2	13
62823	4L6Z2B9KHZABJT9RGK	4
5950	4HNO9L2LSMHXCDHH3Q	97
94238	BM22MVRAONKVCJDB92	10
3218	YSTUEWEAQTNAQAC8JF	77
42472	TVBJ8BJCKLH6Y20OCC	20
54785	1NCX8KQ0GF5TNSPWBC	4
81868	BP7J4RSN3LIJDR0A72	42
36504	9BI09DVNC9H164HVU1	60
43074	LIDU9UVNJLUP9T9Z8S	30
33434	S4ZSR9700YEX70SLRV	16
24746	BRRNJD2CVLXOM9MUAN	48
33381	7LAYRTEX8184A400HQ	76
73145	W81O37NNTZV90XHP26	74
43603	ADDND62LV377H6PG21	85
20558	CO7AN1J2XQLBO4DZEH	98
50301	1KFMHZBIO7NUBVWSJL	10
83939	9JENEJRF44NXPXFW3U	44
14713	W6KLPT6HEXTDA4SLFI	75
49343	S86OAO3EQFSFHWW0IW	11
4324	6VHJGXCY65SWJ0VJL0	80
72744	ZB4M76GP3NNN4NW051	79
32090	BNY26BW32JGVCEA4NO	66
80598	994NIVS4ANGEWNENVC	77
28898	H2P9KQW8OYGMJUAWSG	26
90786	U23FF4P88SCUBK9OAP	32
30791	HBFRC3QKN3XZEK117R	15
43805	QPRY9I8DQ67PPAAN5M	77
1473	23LRHPC3OVELNXYYJG	63
69213	UA8UGHVULZCQCVJ6FA	78
10099	K790GH77NCRVAJY7S4	97
98066	TESYE2NDJUTPVUBEDE	71
50541	NZRP5IGRBGSJ82Y0UE	26
3927	6V4KV77RZ24LIH6Z1I	61
72337	F7CLSNB262I4ER26UN	79
90820	37RHM5NI2VZXM0HAMO	44
54130	OIPVB6Y7R64QFQT7KW	35
48225	0O91VMUNVS1I3YH558	5
21497	53HHZ0JKUT9MUUZM4T	66
49364	DCAL7RVSGVZQINKH0R	1
2754	LZQRFVHKPZD37XR0F1	50
78299	JR0DPATZ9MJEEUV9E4	30
85443	K1GTXFYM5XS8XCO9CV	57
91990	K9BO0SAC1DEX26TPLI	40
7820	6Z14RPSUWQGHTBMS9N	40
53403	M2QF3KD9VFMV2ADTH2	22
7433	TJISV9TXP1V1XV7KSU	3
44045	663R84QPAJ6M21378E	31
53285	1QD3U2LHMSRK3LNOTN	74
40742	HEX9TCZR2UKVMKH8B0	92
64425	1SLW2HMQ63F0CONT26	64
56017	F9BIN7IWUHJQKPSX11	2
66562	R7M6QRH6KIXMQ9C08Z	79
49653	WVYK5PH38O0MO0TASL	1
96673	1EL1F8BK3UA2GBTV3Y	30
75308	5RVCK86ZWBIEVV6ZP1	67
27067	SENQ7155M2YTMUC79T	63
11410	GY71Q48XC9ZSHFP6ZE	91
25809	Y9ATXL5ZYEQ8S5MF7D	83
30872	EN6JHTX128FCTDG7ZH	77
29578	OESW4NXZBDNQIQIFBX	79
54583	L1NTXDFN33CAMI83CI	52
52860	KX32E0RHKXHEF1IO5H	9
78562	TVHWY3SVHB5D2I1J64	7
56713	C6A1J437YGJMKF3WTY	30
53653	XVBCSEPHLTBU1112FF	5
94342	435BWUO98Q862BP942	48
51306	9PYHEIE878SRWENF7L	63
47415	6MAFEF45Y06A6S3Z8F	11
3882	GFN6VZ9ISNP490QMG8	0
50038	TTMYN721M6X68BXE59	36
99232	TEFA74WI22URX8BW5J	6
10387	5C1C0OTNRALDZC5350	13
9673	XHIDT26IWP96NT2CFB	24
9717	2H07BG4OCCQGSCBOT5	69
38376	6VQOJV10JRLAJK3J9J	68
82079	SP0JL47VR4GIRZ0WVU	53
17590	8VAYCCHGY7HZ2MQ2DY	86
31886	FRDLER4YXU00XQ7X1H	68
4182	D82A0F75N2LYSPLQEN	18
53566	GYEWJRVZ8WLPPHCRP6	28
35655	P1I22DN92RFHQDQ0H3	19
22891	R74LBBWBPTT1M3NWCS	66
98770	TVT25WOH1H5YSB7G6C	21
99605	WMT8ERN2RY7255I8FH	28
16451	BMF6SJXOGP8V4Q6XI5	98
18749	H31W3J1MQ2ZQBZMRUA	45
74101	Q1D6WN7RAZNJ6YUIU7	85
43181	VUR5H4FADDYS99QZSC	81
62534	NNYG1ZS95W0JISLM3E	12
21812	RB849QNJRTTQG9UCG4	35
89834	8NQ7XV1CFD4EE479LR	53
92559	7GC4EXWOGM9K0UOPLC	30
53723	LCDACIL6EEVS3Z0I7C	76
72355	P5OGFJAK3Q62DBM2TC	80
85741	11SYOYK507M1K9AVP3	83
32358	31HTYO96RUKA51LCST	46
54304	L1IOB9GXWINJBHX15N	75
91613	8CFHV62ICXQMU2B3CD	45
85199	41JRC1ZP0IMD2ZUSCC	7
33536	9M4V75LN8KPDDP1OOZ	61
53445	L5IN0NNUYGAWXEFC6W	47
27866	5FV3ZJPKNWNPBLGO81	97
83311	JD8FKXC15S8DT5O613	34
60653	XC3UV63QT9C73MKVO2	6
4780	YK4KP8GKIYAZ9LO5FP	97
92786	8W01Z1INX1AT3OP822	1
16034	O45BT2VFJBUHUSCBOE	0
31678	3J8A6Q6EQFX7PC1BJI	93
40362	IFYJCGLHRNDFRHY3TH	40
8512	5S9VADG9T23408LWUJ	73
38795	JGD4UXGVS16Q10SCQC	24
19014	43PPBZLYWGRNX111CH	24
62660	YT506C71DME55T75LA	76
38816	7QGBNWSITF9RYEE8TN	30
48291	D7HHD4ZII41OD76X84	40
86044	8TX5ROWX6KFBCI5J3K	67
49043	9YOH82YRHTF549G49N	66
27120	K72816GWTE8YAVJNK0	20
89490	0I8OKIW2RJDQZZDS83	36
33239	38356TLKBY9N2EEZB7	97
85856	YDKAT3RY2QYF3QCY0D	25
45778	T7ZOY17NHSW6LU0Q55	31
31027	6BOQZCTLF5C6XZ9SR7	54
69808	MK9T77ODH4XFU9IMCI	70
70024	19315FJEN32X4JXYE1	28
44168	E2SPUWW01VZLVY8501	7
45300	B624JLHAZNS1X01WXO	1
2627	6M9ZJK9MMZCF0KVIS0	25
76888	ORCN60EBJDDY9HJKGO	4
30039	3U5TFU9UU7SBLJ9NVP	18
65171	ZGE91G5EOLOA95DTG9	19
38797	IQQGYEQI0S2XV8110F	16
78705	J9PW59G5GMTSATTK0I	4
81348	II0GWALRVH530SL0FX	98
14145	NSU8F8Y1DVOG5PN470	80
93903	1P04Z3FDDAFTE8P5GC	69
38373	GPBF88VOJZMFF22LYK	40
31897	M9GMXTD26O6U22KJL9	25
36930	OUPD36ATKE24K8VHRU	61
62185	LDU38H4OQ7602WLC77	69
99479	SBCH4VAL74YR73WDTB	96
3968	JKTZ8O9NDSMCZ9011S	66
61611	4IJ98NX5QRQ0YE2LFC	76
67039	WRU5BPO1WEW7PJX0VS	5
74911	VI14B98AGN1YL5U5QY	97
34086	JPV9TDWPZO8E1NIIFV	55
41634	904GXWXET34RGKEC6L	85
30807	UU2AUHMT81Y6TTBEUE	71
5219	54ESG4HK1AT1KE8NYV	92
70873	0ZOA5I5KV1Z45V4CWQ	62
62305	EMT8BMAFC3CI6AE8KZ	76
27705	JKY0AOALUFSJ0VA17M	63
42367	8RUUDNDGT4ANNFOBNW	47
62090	TPCEGC6PP1JJBGJ0NK	6
98483	CCYI6F2SBTFOVS50JF	3
24237	4P74R9DN9GHE59O1UZ	27
97373	VBQDQ2YJITZ8ZI8ZMY	37
34700	C8S20X8NYW75EU13HE	94
15349	3CFS8OXA3YT2LVC4VQ	66
55616	8Z1LZ9PKUQEIRGGT5M	97
92541	KTHHN059AF1BNKDBDT	47
